transaction_id,customer_id,merchant_id,amount,transaction_date,is_fraud,is_refund
34536,4580,99,513.61,09-09-2025,0,0
34537,1516,67,1548.82,28-08-2025,0,0
34538,3780,182,11055.32,25-01-2024,0,0
34539,4736,124,1044.85,18-10-2025,0,0
34540,3386,53,2263.38,22-05-2025,0,0
34541,1517,179,1569.12,31-12-2024,0,0
34542,172,29,1607.12,14-06-2025,0,0
34543,1930,86,2252.97,22-12-2025,0,0
34544,4398,71,3712.57,16-08-2025,0,0
34545,2923,62,5366.39,15-02-2024,0,0
34546,3432,133,1706.57,04-02-2024,0,0
34547,1741,51,2344.4,20-07-2024,0,0
34548,3577,61,9513.41,18-06-2025,1,0
34549,2745,38,1390.44,30-12-2024,0,0
34550,4774,138,6433.41,14-04-2025,0,0
34551,3436,193,3025.61,26-10-2024,0,0
34552,272,8,1600.09,19-02-2025,0,0
34553,2471,86,2591.1,11-12-2024,0,1
34554,3425,115,1461.68,14-12-2024,0,0
34555,667,122,3439.63,29-11-2025,0,0
34556,4992,128,1275.1,08-07-2024,0,0
34557,880,86,4337.16,06-02-2025,0,0
34558,4816,186,4571.41,14-12-2024,0,0
34559,2589,79,3654.58,07-01-2025,0,0
34560,296,30,7456.74,30-09-2025,0,0
34561,4706,18,1231.85,19-05-2025,0,0
34562,109,70,8761.46,17-10-2024,0,0
34563,794,118,6032.28,20-04-2024,0,0
34564,2443,140,4992.87,08-07-2025,0,0
34565,4964,117,2245.08,17-05-2025,0,0
34566,2218,103,12388.83,27-10-2024,0,0
34567,3248,110,3351.94,07-10-2025,0,0
34568,1538,66,3182.14,13-01-2024,1,1
34569,4700,70,1207.5,06-06-2025,0,0
34570,1281,184,3370.76,11-04-2024,0,0
34571,134,172,1596.25,15-07-2024,0,0
34572,1527,132,3183.52,25-01-2025,0,0
34573,292,182,6748.18,24-02-2024,0,0
34574,527,143,3640.77,01-07-2024,0,0
34575,1217,37,2118.51,19-01-2024,0,1
34576,3097,114,1569.77,28-12-2024,0,0
34577,2638,161,3306.28,17-04-2025,0,0
34578,1878,30,3223.43,09-01-2024,0,0
34579,343,187,2442.92,21-10-2025,0,0
34580,2119,18,4193.41,25-01-2024,0,0
34581,2315,40,2095.13,01-11-2024,0,0
34582,2384,142,3536.21,06-08-2025,0,0
34583,4079,107,5006.49,09-03-2025,0,0
34584,3366,171,8860.55,25-02-2025,0,0
34585,4100,113,2871.49,26-02-2024,0,0
34586,2989,165,1688.8,17-06-2025,0,0
34587,2616,28,826.19,01-07-2025,0,0
34588,3176,17,2325.18,27-06-2024,0,0
34589,4888,18,986.56,08-03-2024,0,0
34590,4,154,2105.55,10-05-2025,0,0
34591,4062,125,1247.47,01-01-2024,1,0
34592,4520,40,6070.85,17-02-2024,0,0
34593,4862,94,4754.33,20-02-2025,0,0
34594,4091,126,4413.48,25-10-2025,0,0
34595,1204,67,3956.38,15-07-2024,0,0
34596,1254,190,5351.99,23-07-2025,0,0
34597,1311,96,1299.2,17-02-2024,0,0
34598,4512,173,2855.45,20-12-2024,0,0
34599,915,15,3939.28,21-08-2024,0,1
34600,547,121,1772.38,12-03-2025,0,0
34601,682,69,2953.64,30-11-2025,0,0
34602,2492,49,594.11,17-09-2025,0,0
34603,1080,40,4083.32,30-03-2024,0,0
34604,1672,58,2090.87,03-01-2025,0,0
34605,3040,174,2938.12,17-06-2024,0,0
34606,4836,45,4821.44,28-12-2024,0,0
34607,3429,171,4960.94,25-06-2024,0,1
34608,2032,73,4731.87,14-05-2025,0,0
34609,2071,26,2314.85,04-12-2025,0,0
34610,327,87,1665.24,12-05-2024,0,1
34611,1174,154,731.21,20-06-2024,0,0
34612,3620,93,3035.32,13-06-2025,0,0
34613,3239,44,734.01,16-03-2025,0,0
34614,4134,123,3257.62,21-04-2024,0,0
34615,2468,85,3395.7,09-02-2024,0,0
34616,2455,191,538.5,11-04-2024,0,0
34617,254,4,6202.67,03-01-2025,0,0
34618,2951,101,2782.33,22-06-2024,0,1
34619,1557,134,473.62,06-12-2024,0,0
34620,2894,19,946.74,14-07-2024,0,0
34621,1159,176,988.74,06-08-2025,0,0
34622,581,5,3831.5,30-06-2024,0,0
34623,1171,55,1829.41,18-11-2024,0,0
34624,601,29,3580.35,22-04-2024,0,0
34625,4105,147,3953.04,05-11-2025,0,0
34626,683,116,5970.13,04-07-2025,0,1
34627,4331,200,544.21,22-08-2024,0,0
34628,1295,135,1811.04,19-05-2025,0,0
34629,612,13,4481.72,11-03-2024,0,1
34630,4690,92,1571.44,06-08-2024,0,0
34631,1215,186,4725.35,31-05-2025,0,0
34632,3478,42,4067.9,13-06-2024,0,0
34633,4886,98,2494.93,27-05-2025,0,0
34634,1597,147,2805.51,15-01-2025,0,0
34635,3262,118,3019.62,02-07-2024,0,0
34636,3597,79,3268.06,03-01-2025,0,0
34637,2548,5,4703.71,23-03-2025,0,0
34638,3534,5,1157.19,08-01-2024,0,0
34639,1390,13,2284.89,11-09-2025,1,0
34640,2465,168,718.11,16-01-2025,1,0
34641,1227,186,4565.66,16-01-2025,0,0
34642,2574,123,920.61,23-03-2025,0,0
34643,2981,52,5115.44,27-11-2025,0,0
34644,3621,166,3323.48,02-06-2024,0,0
34645,501,191,1675.48,03-02-2024,0,0
34646,1550,166,2799,11-05-2025,0,0
34647,3184,189,1445.5,22-01-2024,0,0
34648,4426,12,4825.02,14-01-2025,0,1
34649,3224,125,10642.94,27-05-2024,0,0
34650,1653,42,1360.54,24-10-2025,0,0
34651,4472,50,2792.93,01-08-2025,0,0
34652,1966,1,5380.88,12-08-2025,0,0
34653,1998,64,776.14,04-07-2025,1,0
34654,3543,4,4751.42,07-11-2025,0,0
34655,3872,129,1387.91,08-04-2024,0,1
34656,4399,42,2535.44,02-10-2025,0,0
34657,3711,24,3253.28,14-06-2025,0,0
34658,4601,21,2151.46,27-09-2024,0,0
34659,2764,165,3176.73,01-01-2024,0,0
34660,344,18,3033.96,13-10-2024,0,0
34661,34,172,657.13,28-06-2024,0,0
34662,2095,3,2499.95,12-09-2024,0,0
34663,4628,157,1077.47,22-06-2024,0,0
34664,861,130,1217.63,19-02-2024,0,1
34665,1296,177,4669.27,15-06-2025,0,0
34666,1458,88,11940.4,08-09-2025,0,0
34667,3465,198,4044.7,08-07-2024,0,0
34668,2412,90,4317.82,12-02-2024,0,0
34669,946,169,1809,31-05-2025,0,0
34670,692,56,2012.9,06-03-2024,0,0
34671,3585,174,3358.13,30-01-2025,0,0
34672,1287,151,3640.77,07-09-2024,0,0
34673,4319,48,418.65,07-05-2024,0,0
34674,2957,39,2236.52,27-11-2025,0,0
34675,506,43,1936.07,06-07-2024,0,0
34676,824,102,800.24,01-07-2024,0,0
34677,1814,42,2791.13,05-08-2025,0,0
34678,528,160,950.96,31-07-2025,0,0
34679,3350,148,7187.36,28-10-2025,0,0
34680,117,190,703.59,15-02-2025,0,0
34681,750,136,3502.05,19-03-2024,0,0
34682,2,88,999.05,19-01-2024,0,0
34683,4166,135,4617.08,22-04-2025,0,1
34684,4290,62,1902.87,14-02-2024,0,1
34685,3729,191,738.27,09-08-2024,0,0
34686,6,154,1985.94,08-05-2024,0,0
34687,1409,18,3519.35,09-09-2025,0,0
34688,1236,185,2699.48,24-09-2025,0,1
34689,3721,169,3426.61,17-08-2024,0,1
34690,544,183,3279.74,14-08-2024,0,0
34691,1169,50,6728.43,31-01-2025,0,0
34692,3575,24,1659.32,01-10-2024,0,0
34693,4145,8,1020.29,17-05-2024,0,0
34694,4237,137,719.8,21-06-2024,0,0
34695,3585,9,1525.51,22-11-2024,0,0
34696,4973,19,1106.42,02-08-2024,1,1
34697,3622,54,1916.25,15-08-2024,0,0
34698,38,115,4334.22,16-04-2024,0,0
34699,2596,62,136.87,07-06-2024,0,0
34700,611,128,5162.6,15-05-2024,0,0
34701,2842,144,3377.52,30-01-2024,0,0
34702,304,98,7958.48,07-04-2024,0,0
34703,2913,193,9443.13,31-08-2025,0,0
34704,168,47,3333.14,06-06-2025,0,0
34705,1207,124,660.43,07-12-2024,0,0
34706,2452,125,2960.38,16-06-2024,0,0
34707,1277,84,1934.64,29-07-2024,0,1
34708,4608,178,2854.7,14-11-2025,0,0
34709,4007,125,1150.64,23-09-2025,0,0
34710,2524,156,3772.65,03-07-2024,0,0
34711,3421,28,8368.02,07-03-2025,0,0
34712,1114,88,2856.81,27-02-2025,0,0
34713,4040,12,702.71,08-02-2024,0,0
34714,4190,26,1248.92,21-01-2025,0,0
34715,884,188,4182.11,26-03-2025,0,0
34716,4161,137,4075.96,24-04-2024,0,0
34717,1436,110,1908.77,04-02-2025,0,1
34718,1769,68,4647.74,30-10-2024,0,0
34719,2993,132,2213.33,25-08-2025,0,0
34720,2709,176,2389.4,04-11-2024,0,0
34721,3541,174,6800.27,26-07-2025,0,0
34722,3467,164,2658.97,12-04-2024,0,0
34723,603,92,1953.87,27-12-2025,0,0
34724,2061,74,938.3,11-04-2024,0,0
34725,936,42,1262.65,16-10-2025,0,0
34726,3166,16,7816.34,30-03-2024,0,0
34727,4547,14,1057.99,27-04-2024,0,0
34728,1584,116,2961.02,18-05-2024,0,0
34729,4575,175,998.26,29-10-2024,0,1
34730,646,132,966.11,09-10-2025,0,0
34731,1355,164,2530.3,31-05-2025,0,0
34732,4005,167,6330.46,27-07-2024,0,0
34733,646,192,1212.83,27-03-2024,0,0
34734,658,60,2987.2,14-11-2024,0,1
34735,1234,170,1036.33,24-09-2025,0,0
34736,1547,42,1911.42,01-09-2024,1,0
34737,2245,8,2451.97,30-03-2024,0,0
34738,3138,124,3812.8,22-04-2025,0,0
34739,803,114,5384.52,13-10-2025,0,0
34740,1250,169,4608.29,21-04-2024,0,0
34741,362,27,3667.53,28-01-2025,0,0
34742,2562,45,2890.98,27-08-2024,0,0
34743,3316,152,12308.29,28-09-2024,0,0
34744,2700,22,4903.61,22-05-2024,1,0
34745,1007,152,2495.44,19-12-2025,0,0
34746,1827,139,1358.7,28-04-2024,0,0
34747,3933,80,2470.46,18-08-2025,0,0
34748,2411,181,4560.86,07-09-2024,0,0
34749,4212,28,5653.85,04-10-2024,0,0
34750,4667,11,1934.06,11-06-2024,0,0
34751,4257,180,1624.55,15-10-2025,0,0
34752,2230,84,1881.92,15-12-2024,0,0
34753,4711,33,1402.95,31-01-2024,0,0
34754,4383,7,1066.82,02-04-2025,0,0
34755,4627,10,531.97,31-03-2024,0,0
34756,4377,125,3236.47,07-05-2024,0,0
34757,1643,173,6183,01-07-2025,0,0
34758,703,176,1064.48,25-12-2025,0,0
34759,3491,131,10869.93,23-05-2025,0,0
34760,4661,133,1366.23,24-08-2024,0,0
34761,3627,1,1856.19,16-06-2025,0,0
34762,2607,164,3521.85,30-08-2025,0,0
34763,1082,12,2080.13,20-02-2024,0,0
34764,1258,31,803.97,13-04-2025,0,0
34765,2008,169,1794.44,22-01-2025,0,0
34766,131,109,2730.23,02-03-2024,0,0
34767,2072,39,5366.84,08-12-2024,0,0
34768,2662,109,2138.62,01-06-2024,0,0
34769,2014,133,625.44,15-10-2025,0,0
34770,2199,65,2475.39,10-02-2024,0,0
34771,3995,106,1115.06,30-04-2025,0,0
34772,703,149,3493.96,08-11-2025,0,0
34773,123,136,2167.54,02-12-2025,1,1
34774,4370,148,1286.87,10-07-2025,0,0
34775,4264,35,2459.92,20-12-2025,0,0
34776,2630,94,5896.47,16-01-2025,0,0
34777,370,50,2117.33,05-04-2024,0,1
34778,4369,45,584.91,19-10-2024,0,1
34779,3051,45,2058.44,22-08-2024,0,0
34780,2741,175,7144.31,06-12-2024,0,0
34781,1472,156,5466.99,19-12-2025,0,0
34782,2171,27,2275.31,21-06-2025,0,0
34783,2301,94,3825.71,15-12-2024,0,0
34784,3892,182,4566.53,25-07-2024,0,0
34785,2897,37,1180.95,05-05-2025,0,1
34786,4121,35,981.66,15-01-2025,0,0
34787,3628,147,3039.88,20-05-2024,0,0
34788,1502,191,1528.3,21-08-2025,0,1
34789,491,181,6419.38,01-09-2025,0,0
34790,552,106,2784.81,23-01-2024,0,1
34791,2560,41,2418.85,29-12-2024,0,0
34792,4817,190,4503.83,27-05-2024,0,0
34793,3013,102,4086.68,19-07-2025,0,0
34794,44,132,2873.75,04-07-2025,0,0
34795,1456,195,2600.57,19-05-2025,0,0
34796,3513,119,3210.11,05-08-2024,1,1
34797,2346,75,3401.52,26-04-2025,0,0
34798,1002,45,3491.51,19-02-2025,0,0
34799,3747,156,2104.41,20-11-2024,0,0
34800,1163,68,3466.73,03-05-2025,0,0
34801,2332,178,3335.91,11-02-2025,0,0
34802,3244,167,575.08,23-05-2024,0,0
34803,1152,131,972.27,29-07-2024,0,0
34804,3458,34,3251.04,27-10-2025,0,0
34805,2665,111,14837.51,15-09-2024,0,0
34806,1569,25,2140.97,14-08-2024,0,0
34807,4772,45,2186.34,16-08-2025,0,0
34808,3466,67,4284.99,06-01-2025,0,0
34809,1980,81,893.95,25-01-2025,0,0
34810,1709,87,937.26,28-03-2024,0,0
34811,4922,145,31.62,03-02-2025,0,0
34812,2941,85,264.22,04-11-2024,0,0
34813,2395,115,795.96,04-01-2024,0,0
34814,547,18,1041.22,21-06-2024,0,1
34815,4331,54,1796.71,27-06-2025,0,0
34816,4642,151,2845.01,13-08-2024,0,0
34817,2754,17,4743.05,04-12-2024,0,0
34818,3002,77,2225.2,24-07-2024,0,0
34819,217,128,684.42,11-04-2024,0,0
34820,4653,50,1938.28,27-02-2024,0,0
34821,1885,59,4623.26,29-05-2024,0,0
34822,247,15,6892.54,08-09-2024,0,0
34823,508,43,2486.38,23-04-2025,0,0
34824,4238,181,4964.12,09-07-2025,0,0
34825,1259,185,2108.35,03-03-2025,0,0
34826,4656,147,4550.61,25-06-2025,0,0
34827,1267,76,2497.73,07-06-2025,0,0
34828,1825,153,7513.4,05-05-2025,0,0
34829,1923,110,2966.66,09-06-2025,0,0
34830,1263,183,5643.24,18-10-2024,0,0
34831,3252,61,8943.78,14-02-2024,0,0
34832,4784,183,3978.6,18-07-2024,0,0
34833,1706,120,4945.14,24-01-2024,0,0
34834,3488,77,4447,22-09-2025,0,0
34835,4580,66,3896.05,21-01-2025,0,0
34836,3499,177,4093.71,12-08-2025,1,1
34837,1508,110,881.1,10-03-2025,0,0
34838,4492,18,1567.24,29-08-2024,0,0
34839,467,98,767.28,21-07-2024,0,0
34840,959,52,1691.76,24-08-2024,0,0
34841,232,162,13488.2,20-10-2024,0,0
34842,1789,128,1841.13,13-12-2024,0,0
34843,586,149,2947.22,27-03-2024,0,0
34844,2401,171,2049.94,28-07-2024,0,1
34845,2991,19,4855.74,31-08-2025,0,1
34846,99,138,4080.19,02-01-2024,0,0
34847,4625,34,5131.48,16-08-2024,0,0
34848,1911,52,7473.8,13-02-2025,0,0
34849,1227,192,1303.84,30-08-2024,0,0
34850,1188,8,402.39,12-04-2025,0,0
34851,549,161,903.05,02-04-2025,0,0
34852,287,98,1446.48,07-07-2025,0,0
34853,2019,144,1863.92,31-07-2024,0,0
34854,4764,192,2069.43,20-01-2025,0,0
34855,4161,103,3443.8,15-02-2025,0,0
34856,2207,27,1833.55,29-05-2025,0,0
34857,2164,167,456.33,11-06-2025,0,1
34858,3112,161,1622.93,22-01-2025,0,0
34859,4955,4,1392.04,05-10-2024,0,0
34860,2331,101,1830.61,11-04-2024,0,0
34861,1725,75,839.02,11-08-2025,0,0
34862,4945,139,3252.44,24-01-2025,0,0
34863,500,150,1418.79,20-07-2024,0,0
34864,1689,78,12777.04,20-07-2025,0,0
34865,3678,167,3228.48,21-12-2025,0,0
34866,360,130,1351.99,26-01-2025,0,0
34867,1914,98,1330.34,19-12-2024,0,0
34868,4243,11,6856.17,15-08-2025,1,1
34869,4164,56,2102.43,22-08-2024,0,0
34870,4239,197,2328.16,23-04-2024,0,0
34871,3067,51,1509.34,07-03-2024,0,0
34872,3301,67,1519.09,09-02-2024,0,0
34873,1807,184,5679.9,12-04-2024,0,0
34874,3575,114,3076.49,14-02-2025,0,0
34875,609,128,1073.66,21-10-2024,0,0
34876,721,200,1659.92,18-07-2025,0,0
34877,59,46,280.92,17-07-2025,0,0
34878,1593,122,306.01,06-02-2024,0,0
34879,4790,74,2345.98,07-03-2024,0,0
34880,1832,71,3464.06,06-02-2025,0,0
34881,3172,156,3264.81,04-11-2025,0,1
34882,269,166,987.86,24-07-2024,0,0
34883,2840,24,1637.89,06-12-2024,0,0
34884,4445,93,6958.65,21-02-2024,0,0
34885,497,152,2053.97,01-03-2025,0,0
34886,4398,39,8929.25,27-07-2024,0,0
34887,3967,131,4138.45,28-05-2025,0,1
34888,770,100,1902.53,02-10-2025,0,0
34889,2870,102,5350.57,26-06-2024,0,0
34890,592,26,2662.81,06-11-2025,0,0
34891,2548,143,2045.42,22-01-2024,0,0
34892,4954,196,2206.51,03-01-2025,0,0
34893,4285,76,1964.82,22-03-2024,0,0
34894,1386,69,2354.51,12-06-2024,0,0
34895,1220,18,3288.49,11-01-2025,0,0
34896,1669,68,3589.76,03-01-2024,0,0
34897,4244,131,1349.41,14-11-2025,0,0
34898,1704,145,987.42,27-04-2024,0,0
34899,93,89,2612.41,17-10-2025,0,0
34900,3545,116,6395.78,29-01-2025,0,1
34901,4690,73,1325.61,22-09-2024,0,0
34902,1430,105,1229.11,10-03-2025,0,0
34903,4936,182,487.09,12-11-2025,0,0
34904,3752,132,3089.9,25-12-2025,0,0
34905,943,86,4570.58,14-08-2024,0,0
34906,3069,184,2378.76,10-01-2025,0,0
34907,458,103,1870.6,18-09-2024,0,0
34908,4305,29,6373.9,31-12-2024,1,0
34909,4654,123,2577.02,03-03-2025,0,0
34910,3440,178,2647.11,08-01-2024,0,1
34911,3284,125,3071.88,10-02-2024,1,1
34912,1309,63,363.77,13-09-2024,0,0
34913,1172,140,3104.66,04-10-2025,0,0
34914,2515,174,3780.75,17-07-2025,0,0
34915,1867,144,13483.07,11-04-2024,0,0
34916,624,30,3844.78,06-08-2024,0,0
34917,2663,173,1394.25,31-08-2024,0,0
34918,3094,171,1125.09,29-10-2024,0,1
34919,435,149,3454.12,04-01-2025,0,0
34920,377,86,1384.61,01-10-2024,0,0
34921,4614,112,2135.41,10-03-2024,0,0
34922,3349,153,1023.04,16-02-2024,0,0
34923,4928,94,3439.33,26-04-2024,0,0
34924,4502,198,2667.26,12-08-2025,0,0
34925,3782,121,2586.31,31-05-2025,0,0
34926,2915,45,541.43,10-09-2024,0,0
34927,3254,57,631.04,10-09-2025,0,0
34928,1699,29,1098.79,21-06-2024,0,0
34929,2414,135,811.15,04-03-2025,0,0
34930,4397,29,4504.1,05-02-2024,0,0
34931,4600,111,2692.59,10-02-2025,0,0
34932,4789,59,3441.3,19-02-2025,0,0
34933,2233,115,1355.84,15-11-2025,0,0
34934,2633,9,5141.7,15-02-2025,0,0
34935,1104,50,778.3,02-05-2025,0,0
34936,3275,21,789.09,22-11-2025,0,0
34937,2096,21,497.31,16-11-2024,0,0
34938,469,123,6148.75,13-03-2024,0,0
34939,2346,46,2614.99,22-07-2025,0,0
34940,3770,145,2558.94,31-07-2025,0,0
34941,724,147,1415.7,05-10-2025,0,0
34942,849,89,2410.7,16-02-2025,0,0
34943,1503,97,3735.8,03-05-2024,0,0
34944,3060,29,2794.25,19-01-2025,0,0
34945,4946,181,3015.12,26-08-2025,0,0
34946,2720,176,4198.59,14-10-2025,0,0
34947,3706,94,832.27,19-08-2024,0,0
34948,814,7,3140.29,04-08-2025,0,0
34949,1670,34,2823.11,08-03-2025,0,0
34950,3397,157,1075.75,05-05-2025,0,1
34951,2477,169,2968.2,17-11-2025,0,0
34952,4249,137,2652.29,26-03-2024,0,0
34953,977,49,2697.71,30-01-2024,0,0
34954,2617,97,1496.65,28-10-2025,0,0
34955,1650,178,3847.07,18-07-2024,0,0
34956,2656,5,4327.14,04-06-2024,0,0
34957,3553,165,606.67,15-06-2025,0,0
34958,571,79,4861.25,15-12-2025,0,0
34959,2516,99,1917.6,31-05-2024,0,0
34960,3631,96,4138.29,17-03-2024,0,0
34961,2314,161,3697.41,23-11-2024,0,0
34962,4011,15,1372.99,20-06-2024,0,0
34963,1703,22,3461.75,08-02-2025,0,0
34964,1491,65,3294.32,09-02-2025,0,0
34965,2530,52,665.23,28-11-2025,0,0
34966,3876,49,4303.52,27-12-2024,0,0
34967,4472,34,8023.76,07-05-2024,0,0
34968,1172,165,11515.21,06-06-2025,0,1
34969,4142,196,3566.02,01-12-2024,0,0
34970,69,17,6968.6,23-11-2025,0,0
34971,63,52,4491.79,21-09-2024,0,0
34972,4264,195,4731.73,13-07-2024,0,0
34973,680,123,4615.11,09-04-2024,0,0
34974,3997,108,2258.7,17-07-2025,0,0
34975,2370,60,3336.77,05-01-2025,0,0
34976,3363,57,2208.4,03-03-2025,1,0
34977,27,50,478.27,09-08-2025,0,0
34978,1471,183,1384.44,12-05-2024,0,0
34979,1401,129,3110.63,12-09-2024,0,0
34980,4125,53,3867.14,25-03-2025,0,0
34981,1187,115,1320.21,21-12-2025,0,0
34982,3059,197,2640.11,07-02-2025,0,0
34983,3583,174,4292.01,16-10-2025,0,0
34984,4762,57,3010.53,02-08-2025,1,0
34985,2659,54,8262.12,23-02-2024,0,0
34986,1940,103,4044.82,10-02-2025,0,0
34987,3772,11,4441.33,19-01-2025,0,0
34988,2296,24,2001.29,29-08-2024,0,0
34989,4618,74,3436.39,16-02-2024,0,0
34990,542,101,1558.22,24-04-2024,0,0
34991,1611,123,1882.12,08-12-2025,0,0
34992,3728,123,2857.38,09-05-2024,0,0
34993,1415,9,2239.27,10-07-2025,0,1
34994,4214,88,2253.31,03-06-2024,0,0
34995,1576,101,2220.73,09-05-2025,0,0
34996,1,10,1688.98,22-03-2024,0,0
34997,4397,23,1578.12,30-10-2025,0,0
34998,2430,62,5009.98,25-01-2024,0,0
34999,297,67,1260.18,29-11-2024,0,1
35000,2372,110,3615.77,30-06-2024,0,0
35001,3586,130,260.26,07-03-2025,0,0
35002,1297,26,2794.71,22-06-2024,0,0
35003,1417,114,1427.99,10-02-2024,0,0
35004,1324,53,5138.3,20-03-2025,0,1
35005,1464,197,1013.96,29-01-2025,0,0
35006,79,183,2962.63,14-10-2024,0,0
35007,1723,40,277.19,14-07-2025,0,0
35008,2690,85,2368.47,18-09-2024,0,0
35009,4098,182,806.92,26-02-2024,0,1
35010,1084,103,4838.32,06-01-2024,0,0
35011,3476,44,2265.54,12-07-2025,0,0
35012,2718,71,896.08,28-07-2025,0,0
35013,3797,143,2473.46,01-08-2025,0,0
35014,2193,76,4334.79,25-11-2025,0,0
35015,3992,89,1381.99,10-06-2024,0,0
35016,2022,146,2930.54,23-10-2024,0,0
35017,3012,71,1912.28,08-09-2025,0,0
35018,1185,195,4567.22,26-02-2024,0,1
35019,1250,18,186.06,11-06-2025,0,0
35020,182,29,4790.73,28-02-2024,0,0
35021,1339,167,6264.55,14-06-2024,0,0
35022,520,54,1445.03,29-06-2025,0,0
35023,4976,57,986.62,15-02-2024,0,0
35024,1695,13,9178.16,16-02-2024,1,1
35025,4672,197,5422.91,24-01-2025,0,0
35026,4101,151,5840.93,08-09-2024,0,0
35027,1194,134,2238.71,14-06-2024,0,0
35028,3434,25,2237.88,02-01-2025,0,0
35029,797,78,3417.21,13-01-2025,0,0
35030,1934,142,1708.13,12-11-2024,0,0
35031,1204,15,2371.66,11-05-2024,0,0
35032,4277,64,4268,23-01-2025,0,0
35033,816,149,1418.52,04-08-2025,0,0
35034,2970,116,1860.03,25-07-2025,0,0
35035,1236,15,2446.53,17-12-2025,1,0
35036,2975,90,1693.9,13-12-2024,0,0
35037,1563,81,1728.85,09-09-2025,0,0
35038,2277,18,5498.85,11-05-2025,0,0
35039,2653,181,388,26-11-2025,0,0
35040,1115,100,849.43,25-05-2025,0,0
35041,3844,187,3674.93,02-06-2025,0,0
35042,715,104,754.92,27-03-2025,0,0
35043,2168,29,1993.88,26-06-2025,0,0
35044,4229,83,1578.62,03-08-2024,0,1
35045,51,114,4787.78,14-04-2025,0,0
35046,578,182,2862.45,30-10-2024,0,0
35047,3112,190,942.57,24-10-2024,1,0
35048,1997,74,3319.78,11-12-2024,0,0
35049,632,53,3608.33,12-10-2024,0,0
35050,3957,80,2970.24,05-05-2024,0,0
35051,3355,185,4689.29,20-02-2024,0,0
35052,2555,164,363.4,22-02-2025,0,0
35053,4305,6,2603.83,02-12-2025,0,1
35054,991,92,971.19,20-02-2024,0,1
35055,4278,185,4085.91,15-04-2025,0,0
35056,3450,50,2229.77,10-01-2025,0,0
35057,4299,68,1655.03,30-12-2024,0,0
35058,2569,129,386.43,19-08-2024,0,0
35059,2951,16,2269.56,20-11-2025,0,0
35060,4166,96,3736.92,31-10-2025,0,0
35061,3295,5,13046.05,20-10-2025,0,0
35062,471,144,3023.94,24-04-2025,0,0
35063,3493,6,3681.42,01-11-2024,0,0
35064,2508,29,1717.92,13-03-2025,0,0
35065,4013,104,1805.27,07-09-2024,0,0
35066,2898,67,747.09,07-12-2024,1,0
35067,4093,170,1725.42,11-05-2024,0,0
35068,3011,148,3116.42,07-06-2025,0,0
35069,4784,181,2196.84,16-10-2025,0,0
35070,1233,133,1919.97,20-05-2025,0,0
35071,3213,169,3761.96,02-02-2025,0,0
35072,3644,78,3951.09,27-04-2024,0,0
35073,3192,75,4306.58,01-03-2024,0,0
35074,414,182,813.55,29-06-2024,0,0
35075,4297,116,2833.6,08-11-2024,0,0
35076,26,131,1948.03,21-09-2024,0,0
35077,380,153,7007.14,29-01-2024,0,0
35078,930,99,2815.93,19-09-2024,0,0
35079,1604,17,1120.42,12-12-2025,0,0
35080,3662,163,5060.59,08-09-2025,0,0
35081,816,25,4605.91,13-08-2025,0,0
35082,2630,66,5231.54,17-10-2025,0,0
35083,3576,28,2599.78,11-12-2025,0,0
35084,4553,52,2720.95,09-09-2025,0,1
35085,920,196,8109.12,04-12-2024,0,0
35086,845,196,7797.62,25-02-2025,0,0
35087,3688,19,1426.03,29-03-2024,0,0
35088,4441,12,2023.88,27-11-2024,0,0
35089,4894,155,1113.45,06-03-2025,0,0
35090,2978,16,4051.83,31-05-2024,0,0
35091,1687,77,5879.36,08-12-2025,0,0
35092,847,162,5450,05-05-2024,0,0
35093,2810,77,1773.1,12-02-2024,0,0
35094,3433,120,4876.32,24-02-2025,0,0
35095,2424,93,6342.21,15-11-2025,0,0
35096,4926,147,3426.87,04-05-2025,0,0
35097,3638,10,3105.65,19-07-2025,0,0
35098,354,146,2147.66,09-09-2024,0,0
35099,4801,184,4798.61,08-12-2025,0,0
35100,4922,8,2383.15,28-04-2025,0,1
35101,3990,181,2428.95,19-10-2024,0,0
35102,4789,48,1512.42,04-08-2024,0,0
35103,1933,98,2965.89,17-06-2024,0,0
35104,3491,200,1829.74,01-10-2025,0,0
35105,1557,78,2270.24,19-01-2025,0,0
35106,584,36,1788.87,16-01-2024,0,1
35107,1181,91,2241.58,06-02-2024,0,0
35108,3716,124,3248.9,24-02-2025,0,0
35109,3779,107,1420.43,22-10-2024,0,1
35110,4467,117,2881.33,10-03-2025,0,0
35111,875,57,1446.87,15-11-2024,0,0
35112,1540,86,6723.92,17-09-2025,0,0
35113,91,47,2106.98,17-06-2025,0,0
35114,1134,68,645.43,25-10-2024,0,0
35115,378,154,3092.23,27-07-2025,0,0
35116,1719,14,3051.67,24-11-2025,0,0
35117,460,136,750.06,16-01-2024,0,0
35118,1052,175,1796.85,29-01-2025,0,0
35119,2108,33,1058.95,03-10-2024,0,0
35120,2036,86,539.14,10-10-2025,0,0
35121,4469,9,3747.72,09-10-2024,0,0
35122,1902,24,3393.38,30-09-2025,0,0
35123,2629,32,2592.23,26-03-2024,1,0
35124,3833,166,1773.41,25-07-2024,0,0
35125,2828,48,123.46,24-10-2025,0,0
